dv,demvotesh,repvotesh,year,stcd,openlag,red,inc,pv,southborder,lagdv,cutpoint,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Year14,Year15,Year16,Year17,Year18,Year19,Year20,Year21,demmvlag,use
61.74846,61.74846,38.25154,1978,2402,0,0,1,52.92393,1,63.80328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2726373,0
92.36282,92.36282,7.63718,1978,2403,0,0,1,48.91851,1,93.94436,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8788872,0
33.80198,26.3653,51.63397,1978,2404,0,0,0,44.96295,1,22.12768,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5443602,0
,0,100,1978,2405,0,0,-1,47.10381,1,31.78799,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3642401,0
68.02827,66.60944,31.30492,1978,2501,0,0,1,70.98004,0,65.55592,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3110203,0
56.41865,56.41865,43.58135,1978,2502,1,0,1,43.36653,0,51.08916,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0217751,1
81.89173,81.89173,18.10827,1978,2503,1,0,1,48.62944,0,63.69044,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2737921,1
72.7994,72.7994,27.2006,1978,2504,1,0,1,51.90436,0,55.86578,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1173143,1
73.01334,71.96992,26.60101,1978,2505,0,0,1,59.23449,0,70.76187,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3991517,0
44.05885,44.05885,55.94115,1978,2506,1,0,-1,52.01329,0,40.91118,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1800326,1
38.8206,38.8206,61.17941,1978,2507,0,0,-1,47.34529,0,37.9798,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2403916,0
60.46248,60.46248,39.53752,1978,2508,0,0,1,46.95804,0,68.74873,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3671854,0
74.694,74.694,25.306,1978,2509,1,0,1,49.65691,0,55.92844,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1185671,1
65.29984,65.29984,34.70017,1978,2510,0,0,1,57.29783,0,72.0721,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.441425,0
57.30236,57.30236,42.69764,1978,2601,0,0,0,46.35764,0,66.44674,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3289348,0
43.13826,43.13826,56.86175,1978,2602,1,0,-1,46.06171,0,45.04412,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0991177,1
41.86785,41.86662,58.13044,1978,2701,0,0,0,41.28631,0,26.81651,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4636444,0
52.31478,52.28215,47.65549,1978,2702,1,0,1,39.75586,0,54.60934,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0921268,1
19.98723,19.98667,80.01051,1978,2703,0,0,-1,37.16123,0,25.28701,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4822286,0
74.89233,69.50845,23.30272,1978,2801,0,0,1,47.7306,0,86.45632,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6498051,0
62.73098,61.60614,36.60074,1978,2901,0,0,1,43.37678,0,69.15385,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3768592,0
31.87112,31.87112,68.12888,1978,2902,0,0,-1,45.15197,0,39.46659,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2106605,0
79.80203,79.40128,20.09654,1978,3001,0,0,1,57.64471,0,70.7944,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4118103,0
66.42594,66.42594,33.57406,1978,3002,0,0,1,50.45686,0,61.72083,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2344166,0
56.28685,55.95583,43.45608,1978,3003,0,0,1,43.99104,0,62.61214,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250221,0
62.34382,61.08465,36.89563,1978,3004,0,0,1,53.75014,0,67.40108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3423227,0
27.44604,27.44604,72.55396,1978,3005,0,0,-1,40.68985,0,31.91585,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3551813,0
38.8696,38.38066,60.36145,1978,3006,0,0,-1,48.31383,0,40.31464,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1906964,0
52.98003,52.54765,46.63622,1978,3007,0,0,1,41.93175,0,56.54515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1309031,0
74.45628,74.45628,25.54372,1978,3008,0,0,1,47.93429,0,70.85265,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4154842,0
43.63715,37.88618,48.93476,1978,3009,0,0,-1,45.51037,0,45.50379,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.087628,0
87.22522,86.35402,12.64719,1978,3010,0,0,1,72.54366,0,83.74457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6660361,0
71.24161,70.53701,28.47396,1978,3011,0,0,1,48.50341,0,68.47678,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3649166,0
26.62814,26.62814,73.37186,1978,3012,0,0,-1,46.16505,0,26.42269,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4687263,0
48.15806,48.15806,51.84194,1978,3013,0,0,1,40.68527,0,51.27617,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0250705,0
75.83265,63.61116,20.27245,1978,3014,1,0,0,56.56214,0,52.45711,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0467063,0
51.3003,48.27503,45.8278,1978,3015,0,0,1,53.6385,0,66.08489,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2873896,0
37.4722,37.46247,62.51158,1978,3101,0,0,-1,49.31665,0,27.5417,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4467667,0
,99.90918,0,1978,3102,0,0,1,48.0512,0,70.32853,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4065266,0
42.70956,41.93403,56.25016,1978,3201,0,0,0,45.62605,0,68.72652,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3559922,0
54.86121,54.86121,45.13879,1978,3202,0,0,1,45.39861,0,57.38572,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1468775,0
51.48485,50.85887,47.92529,1978,3203,0,0,1,45.77264,0,52.63584,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0520341,0
32.93324,32.45454,66.09189,1978,3204,0,0,-1,48.79601,0,44.18852,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1162297,0
41.62729,41.62729,58.37271,1978,3205,0,0,-1,48.29245,0,44.32539,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1134921,0
64.58598,60.0263,32.91384,1978,3206,0,0,1,49.53797,0,64.98795,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2850006,0
,94.88968,0,1978,3207,0,0,1,73.21452,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8930786,0
83.15693,78.64541,15.92929,1978,3208,0,0,1,66.69014,0,78.04067,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.559288,0
54.94447,54.1741,44.42381,1978,3209,0,0,0,45.67699,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.902027,0
,95.02565,0,1978,3210,0,0,1,57.15138,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.832014,0
78.45033,78.45033,21.54967,1978,3211,0,0,1,70.01209,0,81.53078,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5728477,0
87.77197,87.77197,12.22803,1978,3212,0,0,1,82.49671,0,89.00677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7629554,0
81.13839,81.13839,18.86161,1978,3213,0,0,1,71.72193,0,83.66409,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6732817,0
80.65628,76.91496,18.44644,1978,3214,0,0,1,78.13329,0,86.1252,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7126892,0
70.61049,68.12017,28.35299,1978,3215,0,0,1,49.81817,0,67.30169,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3251619,0
86.39086,81.90836,12.903,1978,3216,0,0,1,71.32924,0,82.87486,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.657497,0
62.11755,54.24916,33.0839,1978,3217,0,0,1,54.79464,0,76.26733,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4516941,0
46.7485,46.7485,53.2515,1978,3218,0,0,-1,63.09832,0,79.05225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5518532,0
,96.35431,0,1978,3219,0,0,1,87.12825,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9405383,0
84.64365,84.64365,15.35635,1978,3220,1,0,1,76.67185,0,86.69633,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7047063,1
,97.95901,0,1978,3221,0,0,1,90.72502,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9714442,0
84.09153,84.09153,15.90847,1978,3222,0,0,1,76.52471,0,89.2124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7591001,0
52.74186,51.60844,46.24257,1978,3223,1,0,0,52.47393,0,46.3726,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.072548,0
56.75434,56.07268,42.72625,1978,3224,0,0,1,47.03964,0,55.15558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1019059,0
21.40017,21.301,78.23562,1978,3225,0,0,-1,42.14576,0,29.45408,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4109183,0
32.47524,29.98489,62.34666,1978,3226,0,0,-1,46.44986,0,33.51296,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3236095,0
55.76108,55.76108,44.23892,1978,3227,0,0,1,44.93617,0,66.631,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3326201,0
79.48825,76.29342,19.68734,1978,3228,0,0,1,48.58865,0,79.42285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.585517,0
45.9796,45.9796,54.0204,1978,3229,0,0,1,39.08106,0,51.06194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0195451,0
39.49017,39.49017,60.50983,1978,3230,0,0,-1,41.70545,0,44.28242,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1143515,0
,0,100,1978,3231,0,0,-1,44.08876,0,33.49912,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3300176,0
53.20258,52.41663,46.1061,1978,3232,0,0,1,39.14667,0,55.41537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1070649,0
41.40013,39.52826,55.95033,1978,3233,0,0,0,39.52287,0,28.07468,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4175426,0
,0,87.13594,1978,3234,0,0,-1,43.70347,0,31.51672,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3554652,0
27.48308,26.28415,69.35343,1978,3235,0,0,-1,43.42385,0,35.74861,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2850278,0
75.938,74.10936,23.48257,1978,3236,0,0,1,46.26834,0,66.63855,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.332771,0
80.12904,78.55347,19.48023,1978,3237,0,0,1,63.42516,0,80.87339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5969629,0
,0,94.83568,1978,3238,0,0,-1,44.62537,0,21.842,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.5631601,0
58.4504,58.4504,41.54959,1978,3239,0,0,1,42.13697,0,61.7885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23577,0
80.10884,80.10884,19.89116,1978,3301,0,0,1,60.11342,1,77.09647,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5333477,0
79.46017,78.23991,20.22441,1978,3302,0,0,1,61.12691,1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.996601,0
71.0843,71.0843,28.9157,1978,3303,1,0,1,58.74416,1,68.74922,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.374971,0
,94.36233,0,1978,3304,0,0,1,51.1019,1,60.60218,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2120184,0
54.18193,54.18193,45.81807,1978,3305,0,0,1,50.72831,1,54.30413,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0859655,0
68.402,68.402,31.598,1978,3306,0,0,1,53.48983,1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9265202,0
69.87846,69.87846,30.12155,1978,3307,0,0,1,66.69048,1,81.30184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6260316,0
58.97488,58.97488,41.02512,1978,3308,0,0,1,54.9862,1,66.91556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3322853,0
31.02754,30.73722,68.32707,1978,3309,0,0,-1,51.80352,1,46.26169,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0744493,0
,0,100,1978,3310,0,0,-1,54.30134,1,40.21619,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1956761,0
53.40713,53.40713,46.59287,1978,3311,1,0,1,54.29356,1,51.39779,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0276812,0
31.52362,30.86754,67.05121,1978,3401,0,0,-1,46.9967,0,36.54747,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2647811,0
34.44532,33.86996,64.4597,1978,3501,0,0,-1,41.40963,0,34.17294,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3114396,0
52.35561,52.35561,47.64439,1978,3502,0,0,1,37.6725,0,51.3747,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0274941,0
54.80285,53.80724,44.37605,1978,3503,0,0,0,51.56552,0,25.13878,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4608665,0
31.50438,31.50438,68.49562,1978,3504,0,0,-1,40.35883,0,29.94039,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4011922,0
37.38234,37.38234,62.61766,1978,3505,0,0,-1,44.56894,0,32.55909,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3488182,0
35.11333,35.11333,64.88667,1978,3506,0,0,-1,48.77562,0,38.51525,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2296949,0
,0,100,1978,3507,0,0,-1,46.40817,0,35.14848,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2970304,0
28.59066,28.58991,71.40746,1978,3508,0,0,-1,45.53592,0,29.53199,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3988113,0
67.62767,63.38749,30.34262,1978,3509,0,0,1,58.59546,0,55.18947,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1019295,0
26.07689,26.07689,73.9231,1978,3510,0,0,-1,48.95458,0,31.23621,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3752758,0
29.36232,28.30517,68.09446,1978,3511,0,0,-1,52.45039,0,28.25797,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4348405,0
43.06384,43.06384,56.93616,1978,3512,0,0,-1,44.36918,0,49.56682,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.007981,0
65.14612,65.14612,34.85388,1978,3513,1,0,1,54.30669,0,68.44112,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3557669,1
72.45375,72.45375,27.54625,1978,3514,0,0,1,62.76231,0,75.29415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4978135,0
28.90106,28.90106,71.09894,1978,3515,0,0,-1,40.95753,0,34.49881,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3100238,0
21.98944,21.98944,78.01057,1978,3516,0,0,-1,48.08109,0,32.35839,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.3486855,0
32.61673,32.61673,67.38327,1978,3517,0,0,-1,45.80113,0,43.20351,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1359299,0
59.50258,59.50258,40.49741,1978,3518,1,0,1,55.16555,0,71.87892,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3829547,1
49.32578,49.32578,50.67422,1978,3519,0,0,1,61.89585,0,51.19628,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0234804,0
,100,0,1978,3520,1,0,1,62.45927,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6197449,0
86.07651,86.07651,13.9235,1978,3521,0,0,1,85.75849,0,88.08285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7249102,0
73.89143,66.04034,23.33449,1978,3522,0,0,1,49.77895,0,75.05167,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5010335,0
74.77171,74.77171,25.2283,1978,3523,0,0,1,43.32061,0,73.20103,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4640206,0
59.92863,59.92863,40.07138,1978,3601,0,0,1,38.37371,1,54.47094,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0885941,0
54.8061,54.8061,45.1939,1978,3602,0,0,0,54.09099,1,53.96879,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0793758,0
,100,0,1978,3603,1,0,1,63.87182,1,82.66039,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6476797,0
60.33003,60.33003,39.66997,1978,3604,0,0,1,53.86546,1,77.31001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.529458,0
14.35712,14.35712,85.64288,1978,3605,1,0,-1,41.94002,1,48.72916,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0247141,0
74.17928,74.17928,25.82071,1978,3606,0,0,1,44.84529,1,71.0764,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.421528,0
62.89222,62.88425,37.10307,1978,3701,0,0,1,44.82225,0,58.65659,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1731212,0
69.24734,69.12994,30.70053,1978,3702,0,0,1,48.65472,0,71.99058,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4397805,0
,84.64003,0,1978,3703,0,0,1,55.18315,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6775167,0
56.26799,56.25073,43.71861,1978,3704,0,0,1,52.5585,0,58.76412,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1492003,0
73.36167,71.92792,26.11772,1978,3801,1,0,1,70.66952,0,74.44588,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4829999,1
83.71943,81.97009,15.94038,1978,3802,0,0,0,80.48257,0,74.34591,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4816796,0
71.81981,71.81981,28.18019,1978,3803,1,0,1,68.24003,0,73.53748,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4683054,1
44.2197,44.2197,55.7803,1978,3804,0,0,1,57.24612,0,67.51945,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3503891,0
24.9231,24.9231,75.0769,1978,3805,0,0,-1,38.86641,0,40.45109,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1909783,0
73.81968,73.81968,26.18032,1978,3806,0,0,1,50.28122,0,74.34832,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4835468,0
50.43244,50.26085,49.39892,1978,3807,0,0,1,46.04884,0,54.11623,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0822729,0
61.12617,61.12617,38.87383,1978,3808,1,0,1,46.91038,0,50.35194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.006919,1
25.09164,25.09164,74.90836,1978,3809,0,0,-1,40.70553,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
23.54341,23.54341,76.4566,1978,3810,0,0,-1,49.17446,0,37.43573,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2512853,0
53.29012,53.29012,46.70988,1978,3811,0,0,1,54.35587,0,70.82581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4165162,0
68.71777,68.71777,31.28223,1978,3812,0,0,1,50.79474,0,67.68439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3536877,0
29.49481,29.49481,70.50518,1978,3813,0,0,-1,42.65728,0,36.59406,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2681187,0
57.63247,57.04938,41.9389,1978,3814,0,0,1,59.15463,0,72.55166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4457668,0
46.81251,46.81251,53.1875,1978,3815,0,0,1,52.75606,0,65.38748,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3069567,0
22.95634,22.95634,77.04366,1978,3816,1,0,-1,35.85475,0,37.22637,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2536896,1
59.64305,59.64305,40.35695,1978,3817,1,0,1,42.48202,0,51.12385,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0223002,1
57.56615,57.08827,42.08158,1978,3818,1,0,1,45.47139,0,59.45575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1891149,1
21.32596,21.32596,78.67404,1978,3819,0,0,-1,40.01853,0,29.40313,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.4119374,0
72.14185,72.14185,27.85814,1978,3820,0,0,1,55.09995,0,75.23203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5027852,0
52.9031,52.9031,47.0969,1978,3821,0,0,0,53.93344,0,59.40464,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1880927,0
71.58553,71.58553,28.41448,1978,3822,1,0,1,57.82258,0,55.74667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1140489,1
45.72231,45.72231,54.27768,1978,3823,0,0,1,45.91052,0,56.54424,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1308848,0
35.96866,35.96866,64.03134,1978,3824,0,0,-1,52.11642,0,44.16775,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.116645,0
52.35065,48.42067,44.07229,1978,3825,0,0,0,53.66952,0,43.21192,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1357616,0
61.24223,61.24223,38.75777,1978,3901,0,0,1,57.16602,0,63.151,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2598582,0
52.61013,52.61013,47.38987,1978,3902,0,0,1,54.11715,0,77.26862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5399134,0
60.59588,60.59588,39.40412,1978,4001,0,0,1,53.91541,1,68.8878,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3777155,0
42.68005,42.68005,57.31995,1978,4002,0,0,-1,52.42582,1,42.07654,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1574123,0
81.95681,81.95681,18.04319,1978,4003,0,0,1,58.89751,1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9980484,0
46.95801,46.15135,52.13081,1978,4004,0,0,0,51.73942,1,73.55097,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4707891,0
